Tanggal,Kota/Kabupaten,Suhu Maksimum,Suhu Minimum,Suhu Rata-rata,Curah Hujan,Kelembaban,Kecepatan Angin_Max,Kecepatan Angin_Avg,Arah_Angin_deg,Arah Angin,SS
2023-05-23,Bandung,30.6,20.2,24.3,0.0,76.0,4.0,1.0,270.0,C ,7.1
2023-05-24,Bandung,29.6,20.2,24.9,0.0,76.0,3.0,1.0,306.0,C ,6.3
2023-05-25,Bandung,33.4,21.2,25.1,27.999999999999996,71.0,2.0,0.0,40.0,C ,5.9
2023-05-26,Bandung,30.8,19.2,25.0,27.999999999999996,70.0,3.0,1.0,77.0,C ,7.2
2023-05-27,Bandung,31.0,19.4,24.3,27.999999999999996,72.0,3.0,0.0,220.0,C ,6.0
2023-05-28,Bandung,30.2,19.4,25.0,27.999999999999996,71.0,3.0,1.0,220.0,C ,7.8
2023-05-29,Bandung,30.4,21.8,25.5,2.0,74.0,3.0,1.0,250.0,C ,6.6
2023-05-30,Bandung,31.0,21.8,25.7,0.0,69.0,2.0,1.0,250.0,C ,5.9
2023-05-31,Bandung,31.0,20.2,25.7,2.0,67.0,3.0,1.0,208.0,C ,6.4
2023-06-01,Bandung,30.4,20.4,24.5,0.0,71.0,4.0,1.0,250.0,NE,8.3
2023-06-02,Bandung,31.4,20.2,25.1,0.0,72.0,4.0,1.0,102.0,C ,8.0
2023-06-03,Bandung,30.8,20.4,25.7,0.0,74.0,3.0,1.0,118.0,C ,7.7
2023-06-04,Bandung,30.6,20.2,25.0,4.4,78.0,3.0,1.0,210.0,C ,7.8
2023-06-05,Bandung,30.2,21.8,24.9,0.0,78.0,4.0,0.0,236.0,C ,7.1
2023-06-06,Bandung,27.2,21.8,24.0,13.5,84.0,2.0,0.0,220.0,C ,4.6
2023-06-07,Bandung,29.9,20.2,24.5,6.6,78.0,4.0,1.0,60.0,C ,0.3
2023-06-08,Bandung,30.0,20.4,24.5,27.999999999999996,76.0,2.0,0.0,300.0,C ,6.2
2023-06-09,Bandung,29.8,19.2,23.8,1.0,74.0,2.0,0.0,70.0,C ,3.3
2023-06-10,Bandung,30.2,19.6,24.0,0.0,72.0,3.0,1.0,246.0,C ,5.6
2023-06-11,Bandung,30.6,18.4,23.4,0.0,70.0,2.0,1.0,10.0,C ,7.8
2023-06-12,Bandung,29.4,18.5,24.0,0.0,80.0,2.0,1.0,90.0,C ,7.5
2023-06-13,Bandung,30.8,20.0,24.5,5.4,78.0,2.0,0.0,92.0,C ,6.2
2023-06-14,Bandung,29.4,20.4,24.5,0.0,78.0,2.0,1.0,140.0,C ,6.2
2023-06-15,Bandung,29.8,20.2,24.4,0.0,78.0,3.0,0.0,110.0,C ,4.7
2023-06-16,Bandung,26.6,20.4,21.7,4.7,89.0,1.0,0.0,21.0,C ,5.9
2023-06-17,Bandung,27.2,20.0,23.5,8.8,79.0,3.0,0.0,260.0,C ,1.3
2023-06-18,Bandung,29.2,20.4,23.7,0.0,79.0,3.0,0.0,300.0,C ,2.9
2023-06-19,Bandung,29.0,20.2,23.6,27.999999999999996,86.0,6.0,1.0,250.0,C ,5.8
2023-06-20,Bandung,29.6,20.0,23.9,4.6,79.0,2.0,0.0,210.0,C ,4.0
2023-06-21,Bandung,31.0,21.6,24.5,0.0,78.0,3.0,0.0,110.0,C ,6.9
2023-06-22,Bandung,30.4,19.8,24.2,27.999999999999996,76.0,3.0,1.0,270.0,C ,6.4
2023-06-23,Bandung,30.6,20.8,24.3,0.0,78.0,2.0,0.0,230.0,C ,7.9
2023-06-24,Bandung,30.4,20.6,24.9,0.2,77.0,3.0,0.0,220.0,C ,8.0
2023-06-25,Bandung,31.0,21.6,25.1,0.0,76.0,3.0,0.0,251.0,C ,6.8
2023-06-26,Bandung,30.5,20.4,24.1,0.0,74.0,4.0,1.0,260.0,C ,6.6
2023-06-27,Bandung,30.6,20.2,24.0,2.0,79.0,2.0,0.0,45.0,C ,8.0
2023-06-28,Bandung,30.0,20.0,23.6,2.6,83.0,4.0,1.0,55.0,C ,5.9
2023-06-29,Bandung,31.0,20.0,24.2,4.0,77.0,4.0,1.0,131.0,C ,6.9
2023-06-30,Bandung,30.0,20.0,24.0,27.999999999999996,75.0,3.0,0.0,70.0,C ,7.4
2023-07-01,Bandung,28.8,20.0,24.5,0.0,70.0,3.0,1.0,50.0,C ,5.3
2023-07-02,Bandung,29.8,20.2,23.9,0.0,72.0,2.0,0.0,250.0,C ,3.1
2023-07-03,Bandung,30.2,19.8,23.8,0.0,75.0,3.0,0.0,240.0,C ,6.2
2023-07-04,Bandung,28.4,19.8,23.7,0.0,76.0,3.0,0.0,215.0,C ,6.5
2023-07-05,Bandung,30.6,20.0,24.2,2.0,74.0,3.0,1.0,260.0,C ,4.8
2023-07-06,Bandung,27.8,20.2,24.3,27.999999999999996,82.0,3.0,0.0,243.0,C ,5.8
2023-07-07,Bandung,27.6,21.4,23.5,8.8,80.0,2.0,1.0,95.0,C ,1.0
2023-07-08,Bandung,28.8,20.6,22.5,27.999999999999996,87.0,2.0,0.0,260.0,C ,0.6
2023-07-09,Bandung,29.5,20.4,23.8,2.7,80.0,2.0,0.0,280.0,C ,3.7
2023-07-10,Bandung,28.8,19.8,23.3,27.999999999999996,79.0,3.0,1.0,230.0,C ,6.5
2023-07-11,Bandung,30.2,19.0,23.5,2.0,71.0,3.0,1.0,100.0,C ,5.0
2023-07-12,Bandung,32.0,18.8,24.2,27.999999999999996,62.0,3.0,1.0,94.0,C ,7.8
2023-07-13,Bandung,31.0,19.0,24.4,2.0,67.0,3.0,1.0,100.0,C ,8.3
2023-07-14,Bandung,30.0,19.0,23.9,2.0,75.0,2.0,1.0,90.0,E ,7.8
2023-07-15,Bandung,29.6,19.9,23.7,0.0,75.0,3.0,1.0,111.0,C ,7.8
2023-07-16,Bandung,30.3,20.0,23.8,0.0,74.0,3.0,1.0,110.0,NE,6.6
2023-07-17,Bandung,30.2,19.4,24.0,0.0,70.0,3.0,1.0,70.0,C ,6.8
2023-07-18,Bandung,32.0,17.500000000000004,23.8,27.999999999999996,65.0,3.0,1.0,109.0,C ,7.5
2023-07-19,Bandung,30.0,18.6,22.7,0.0,67.0,6.0,2.0,72.0,E ,8.2
2023-07-20,Bandung,31.0,18.4,23.2,0.0,60.0,3.0,1.0,30.0,NE,8.4
2023-07-21,Bandung,30.0,17.500000000000004,23.9,0.0,73.0,3.0,1.0,133.0,C ,8.3
2023-07-22,Bandung,30.0,19.0,24.4,0.0,67.0,2.0,1.0,110.0,C ,4.6
2023-07-23,Bandung,30.6,20.2,24.1,2.0,71.0,3.0,1.0,250.0,SW,4.8
2023-07-24,Bandung,31.0,22.0,24.8,2.0,76.0,6.0,1.0,220.0,C ,7.7
2023-07-25,Bandung,29.4,21.0,24.1,0.0,75.0,5.0,1.0,250.0,C ,7.2
2023-07-26,Bandung,29.4,21.2,24.1,12.5,77.0,3.0,1.0,220.0,C ,6.9
2023-07-27,Bandung,30.0,19.0,23.5,0.0,70.0,2.0,1.0,200.0,C ,5.9
2023-07-28,Bandung,30.3,19.2,23.6,0.0,67.0,3.0,1.0,70.0,C ,7.1
2023-07-29,Bandung,30.0,17.8,23.2,2.0,70.0,3.0,1.0,250.0,C ,7.0
2023-07-30,Bandung,30.2,18.6,22.9,2.0,64.0,4.0,1.0,110.0,C ,8.2
2023-07-31,Bandung,30.0,17.6,22.8,0.0,68.0,3.0,1.0,70.0,C ,8.0
2023-08-01,Bandung,31.2,17.6,23.9,0.0,69.0,2.0,0.0,40.0,C ,7.2
2023-08-02,Bandung,30.2,17.500000000000004,24.3,0.0,75.0,1.0,0.0,312.0,C ,7.7
2023-08-03,Bandung,30.4,20.4,23.6,27.999999999999996,82.0,3.0,1.0,196.0,C ,1.4
2023-08-04,Bandung,32.0,19.4,24.1,12.2,73.0,2.0,1.0,80.0,C ,6.6
2023-08-05,Bandung,31.2,19.2,24.1,0.0,71.0,3.0,1.0,260.0,C ,8.3
2023-08-06,Bandung,29.4,19.2,22.9,0.0,76.0,3.0,1.0,110.0,C ,7.5
2023-08-07,Bandung,30.4,19.0,23.3,4.7,75.0,3.0,1.0,100.0,C ,5.7
2023-08-08,Bandung,30.6,19.0,23.6,7.5,76.0,3.0,0.0,222.0,C ,6.7
2023-08-09,Bandung,31.0,18.4,23.4,5.3,70.0,3.0,1.0,16.0,C ,5.3
2023-08-10,Bandung,31.0,18.4,24.3,2.0,72.0,4.0,1.0,250.0,C ,7.9
2023-08-11,Bandung,31.4,19.6,24.2,0.0,68.0,3.0,1.0,230.0,C ,8.1
2023-08-12,Bandung,31.0,18.0,23.1,0.0,63.0,4.0,1.0,244.0,C ,8.0
2023-08-13,Bandung,30.4,18.6,23.4,0.0,67.0,3.0,1.0,210.0,SW,8.6
2023-08-14,Bandung,31.2,18.4,23.4,0.0,68.0,4.0,1.0,230.0,C ,8.1
2023-08-15,Bandung,31.2,18.6,24.0,0.0,68.0,4.0,1.0,250.0,C ,8.7
2023-08-16,Bandung,31.4,19.2,24.1,0.0,63.0,3.0,1.0,90.0,E ,8.7
2023-08-17,Bandung,31.4,18.6,23.6,0.0,66.0,6.0,1.0,84.0,E ,8.6
2023-08-18,Bandung,31.0,19.7,23.7,0.0,70.0,3.0,1.0,200.0,C ,8.0
2023-08-19,Bandung,31.4,19.2,24.2,0.0,70.0,4.0,1.0,240.0,C ,7.8
2023-08-20,Bandung,31.3,19.4,25.3,0.0,69.0,3.0,1.0,260.0,C ,8.7
2023-08-21,Bandung,32.2,19.2,23.9,0.0,65.0,3.0,1.0,217.0,C ,8.0
2023-08-22,Bandung,31.2,19.2,23.6,2.0,71.0,4.0,1.0,350.0,C ,9.3
2023-08-23,Bandung,29.2,18.8,22.8,0.0,75.0,3.0,1.0,30.0,C ,7.0
2023-08-24,Bandung,31.4,18.6,24.0,0.0,70.0,3.0,1.0,220.0,C ,5.7
2023-08-25,Bandung,33.4,18.6,26.0,2.0,62.0,2.0,1.0,40.0,C ,7.8
2023-08-26,Bandung,31.4,20.6,25.0,0.0,71.0,2.0,1.0,240.0,C ,7.5
2023-08-27,Bandung,30.4,20.0,24.7,0.0,73.0,3.0,1.0,90.0,C ,7.5
2023-08-28,Bandung,29.6,20.3,23.6,2.0,72.0,3.0,1.0,250.0,C ,6.4
2023-08-29,Bandung,29.8,19.2,23.1,27.999999999999996,76.0,3.0,1.0,40.0,C ,6.3
2023-08-30,Bandung,30.8,18.5,23.8,2.0,65.0,2.0,1.0,120.0,C ,7.0
2023-08-31,Bandung,31.4,18.0,23.3,2.0,65.0,3.0,1.0,250.0,C ,7.2
2023-09-01,Bandung,32.6,18.6,24.3,0.0,65.0,3.0,1.0,16.0,C ,7.2
2023-09-02,Bandung,31.4,18.8,24.5,0.0,62.0,4.0,1.0,230.0,C ,9.0
2023-09-03,Bandung,32.4,18.4,23.5,0.0,63.0,2.0,1.0,70.0,E ,7.6
2023-09-05,Bandung,31.0,20.4,22.7,2.0,66.0,3.0,1.0,90.0,C ,7.9
2023-09-06,Bandung,31.4,17.500000000000004,23.9,0.0,67.0,2.0,1.0,40.0,C ,6.9
2023-09-07,Bandung,31.5,19.9,24.8,0.0,70.0,5.0,1.0,295.0,C ,7.4
2023-09-08,Bandung,33.0,21.8,25.5,0.0,69.0,2.0,1.0,245.0,C ,7.2
2023-09-09,Bandung,31.6,20.4,25.0,0.2,64.0,3.0,1.0,210.0,C ,8.4
2023-09-10,Bandung,31.0,20.5,24.8,0.0,70.0,3.0,1.0,240.0,C ,7.2
2023-09-11,Bandung,32.6,18.5,24.2,0.0,59.0,4.0,1.0,130.0,C ,7.0
2023-09-12,Bandung,33.5,18.4,26.612499999999997,0.0,58.0,3.0,1.0,90.0,E ,8.5
2023-09-13,Bandung,33.5,19.0,24.8,0.0,62.0,5.0,2.0,32.0,NE,8.1
2023-09-14,Bandung,29.4,19.2,23.7,0.0,67.0,4.0,2.0,65.0,N ,8.3
2023-09-15,Bandung,31.4,19.0,23.9,2.0,66.0,4.0,1.0,100.0,C ,5.5
2023-09-16,Bandung,30.8,18.8,23.7,0.0,74.0,3.0,1.0,100.0,C ,6.0
2023-09-17,Bandung,31.0,20.0,24.8,17.5,70.0,4.0,1.0,100.0,C ,4.5
2023-09-18,Bandung,32.2,21.2,25.7,0.0,68.0,4.0,1.0,90.0,C ,6.8
2023-09-19,Bandung,29.8,21.4,24.5,0.0,70.0,3.0,0.0,220.0,C ,6.2
2023-09-20,Bandung,32.2,21.0,25.1,0.2,71.0,2.0,1.0,55.0,C ,3.2
2023-09-21,Bandung,32.8,21.0,25.0,2.0,69.0,4.0,1.0,300.0,C ,3.2
2023-09-22,Bandung,32.8,18.8,24.8,0.3,62.0,3.0,1.0,220.0,C ,7.4
2023-09-23,Bandung,31.4,19.0,23.9,0.0,64.0,4.0,2.0,210.0,NE,7.9
2023-09-24,Bandung,32.6,19.0,24.2,2.0,64.0,2.0,1.0,80.0,C ,7.2
2023-09-25,Bandung,33.2,19.0,24.9,0.0,66.0,4.0,1.0,47.0,C ,7.0
2023-09-26,Bandung,33.5,19.6,25.2,0.0,58.0,4.0,1.0,131.0,C ,9.2
2023-09-27,Bandung,32.0,19.0,24.6,0.0,60.0,3.0,1.0,90.0,C ,9.0
2023-09-28,Bandung,33.5,19.8,25.2,0.0,61.0,3.0,1.0,100.0,C ,8.4
2023-09-29,Bandung,33.5,19.9,26.612499999999997,0.0,58.0,4.0,1.0,120.0,C ,9.2
2023-09-30,Bandung,33.5,19.8,25.6,0.0,58.0,8.0,1.0,110.0,C ,9.0
2023-10-01,Bandung,33.5,18.0,24.6,0.0,58.0,3.0,1.0,102.0,C ,7.3
2023-10-02,Bandung,33.1,20.4,24.3,2.0,58.0,3.0,1.0,360.0,NE,8.4
2023-10-03,Bandung,33.2,19.4,25.2,0.0,60.0,3.0,1.0,110.0,C ,7.3
2023-10-04,Bandung,31.6,19.4,25.4,0.0,68.0,4.0,1.0,30.0,C ,7.5
2023-10-05,Bandung,32.6,19.0,25.2,0.0,66.0,4.0,1.0,13.0,C ,6.4
2023-10-06,Bandung,33.5,19.8,26.1,2.0,62.0,5.0,1.0,60.0,C ,6.5
2023-10-07,Bandung,33.5,19.8,25.8,0.0,66.0,3.0,1.0,110.0,C ,7.4
2023-10-08,Bandung,33.5,19.8,26.1,0.0,65.0,4.0,1.0,80.0,C ,7.2
2023-10-09,Bandung,33.5,20.8,25.8,0.0,65.0,4.0,1.0,20.0,C ,9.8
2023-10-10,Bandung,33.0,20.4,24.5,0.0,72.0,4.0,1.0,210.0,C ,8.3
2023-10-11,Bandung,33.5,20.8,26.2,10.1,69.0,3.0,1.0,90.0,C ,4.0
2023-10-12,Bandung,32.5,20.8,25.8,2.0,64.0,2.0,1.0,140.0,C ,6.6
2023-10-13,Bandung,33.4,20.8,26.2,0.0,66.0,4.0,2.0,20.0,C ,6.0
2023-10-14,Bandung,33.4,20.8,23.7,0.0,69.0,3.0,1.0,110.0,C ,7.1
2023-10-15,Bandung,33.2,20.2,25.9,0.0,62.0,4.0,1.0,104.0,C ,5.0
2023-10-16,Bandung,33.5,20.8,26.5,2.0,63.0,3.0,1.0,50.0,C ,7.4
2023-10-17,Bandung,33.5,21.8,26.612499999999997,0.0,60.0,5.0,1.0,30.0,C ,6.8
2023-10-18,Bandung,33.5,21.8,26.612499999999997,0.0,58.0,4.0,1.0,50.0,E ,7.6
2023-10-19,Bandung,33.0,20.4,25.6,2.0,61.0,3.0,1.0,100.0,C ,9.0
2023-10-20,Bandung,33.2,21.4,25.8,0.0,65.0,3.0,1.0,200.0,C ,9.2
2023-10-21,Bandung,33.5,21.2,26.0,2.0,72.0,4.0,1.0,30.0,C ,4.9
2023-10-22,Bandung,31.6,22.0,25.1,24.4,74.0,4.0,0.0,20.0,C ,5.7
2023-10-23,Bandung,32.0,19.4,26.612499999999997,27.999999999999996,80.0,3.0,1.0,200.0,C ,5.0
2023-10-24,Bandung,31.0,20.4,24.7,11.4,79.0,4.0,1.0,260.0,C ,5.9
2023-10-25,Bandung,31.0,21.2,23.9,0.0,81.0,3.0,1.0,260.0,C ,5.1
2023-10-26,Bandung,33.5,20.2,25.9,25.3,68.0,6.0,1.0,200.0,C ,5.7
2023-10-27,Bandung,33.5,21.2,26.3,0.0,63.0,3.0,1.0,70.0,C ,9.0
2023-10-28,Bandung,33.5,20.6,26.2,0.0,60.0,8.0,2.0,50.0,C ,8.8
2023-10-29,Bandung,33.5,20.4,26.0,0.0,58.0,4.0,1.0,100.0,C ,9.3
2023-10-30,Bandung,33.2,20.0,26.4,0.0,62.0,4.0,1.0,108.0,C ,9.3
2023-10-31,Bandung,32.4,20.0,26.0,2.0,70.0,3.0,0.0,280.0,C ,7.6
2023-11-01,Bandung,31.4,21.0,26.4,2.0,68.0,3.0,1.0,100.0,C ,6.7
2023-11-02,Bandung,31.8,21.8,25.4,0.0,75.0,3.0,1.0,98.0,C ,5.8
2023-11-03,Bandung,30.8,21.6,25.0,9.9,78.0,3.0,1.0,170.0,C ,5.7
2023-11-04,Bandung,33.0,22.0,25.9,4.3,74.0,3.0,0.0,90.0,C ,4.0
2023-11-05,Bandung,28.4,22.2,24.5,1.0,82.0,2.0,0.0,240.0,C ,7.2
2023-11-06,Bandung,30.6,20.8,25.9,1.9,73.0,3.0,1.0,290.0,C ,1.9
2023-11-07,Bandung,31.4,21.6,26.5,0.0,72.0,3.0,1.0,210.0,C ,5.6
2023-11-08,Bandung,32.6,21.6,26.612499999999997,0.0,71.0,3.0,0.0,230.0,C ,5.2
2023-11-09,Bandung,32.2,22.2,26.6,0.0,71.0,3.0,1.0,111.0,C ,8.8
2023-11-10,Bandung,31.6,22.4,26.0,2.0,72.0,3.0,1.0,100.0,C ,5.5
2023-11-11,Bandung,30.4,22.2,24.2,27.999999999999996,85.0,5.0,1.0,110.0,C ,3.1
2023-11-12,Bandung,29.8,21.4,23.6,27.999999999999996,85.0,2.0,0.0,220.0,C ,3.2
2023-11-13,Bandung,31.2,20.2,25.4,19.6,77.0,4.0,1.0,300.0,C ,2.8
2023-11-14,Bandung,30.8,20.4,25.1,2.7,80.0,3.0,1.0,220.0,C ,4.9
2023-11-15,Bandung,28.8,22.0,23.6,6.6,82.0,3.0,0.0,270.0,C ,4.5
2023-11-16,Bandung,31.0,20.6,24.5,0.0,78.0,4.0,1.0,71.0,C ,0.7
2023-11-17,Bandung,31.4,20.6,24.9,0.5,82.0,4.0,1.0,40.0,C ,4.1
2023-11-18,Bandung,32.8,20.4,25.1,10.3,77.0,3.0,0.0,175.0,C ,3.7
2023-11-19,Bandung,32.6,20.0,26.0,2.0,65.0,2.0,0.0,250.0,C ,6.4
2023-11-20,Bandung,32.2,20.0,26.1,2.0,71.0,3.0,0.0,100.0,C ,7.6
2023-11-21,Bandung,31.0,20.2,25.5,4.2,77.0,2.0,0.0,100.0,C ,6.1
2023-11-22,Bandung,31.4,21.0,26.2,4.5,73.0,3.0,1.0,290.0,C ,5.4
2023-11-23,Bandung,29.2,22.4,24.8,27.999999999999996,78.0,3.0,1.0,260.0,C ,4.3
2023-11-24,Bandung,29.8,21.2,24.6,0.2,81.0,2.0,0.0,248.0,C ,0.0
2023-11-25,Bandung,26.299999999999997,21.2,22.9,5.5,85.0,2.0,0.0,300.0,C ,3.0
2023-11-26,Bandung,31.0,20.0,23.7,7.2,80.0,3.0,0.0,240.0,C ,0.0
2023-11-27,Bandung,27.2,19.2,23.5,27.999999999999996,85.0,2.0,0.0,250.0,C ,3.2
2023-11-28,Bandung,28.4,21.0,22.6,7.7,90.0,2.0,0.0,300.0,C ,0.3
2023-11-29,Bandung,30.6,19.8,25.1,27.999999999999996,78.0,4.0,1.0,240.0,C ,2.7
2023-11-30,Bandung,30.6,19.4,24.3,2.0,84.0,2.0,0.0,70.0,C ,4.5
2023-12-01,Bandung,28.0,21.2,22.3,27.999999999999996,88.0,4.0,0.0,210.0,C ,2.9
2023-12-02,Bandung,30.8,20.1,24.6,19.5,80.0,2.0,1.0,200.0,C ,0.1
2023-12-03,Bandung,28.8,20.4,23.5,0.8,85.0,3.0,0.0,175.0,C ,5.0
2023-12-04,Bandung,27.0,21.0,22.0,8.0,90.0,2.0,0.0,230.0,C ,0.9
2023-12-05,Bandung,30.0,19.4,23.4,5.7,84.0,7.0,1.0,90.0,C ,0.5
2023-12-06,Bandung,31.0,19.0,24.3,27.999999999999996,83.0,2.0,0.0,210.0,C ,5.3
2023-12-07,Bandung,31.4,21.0,26.1,8.4,76.0,3.0,0.0,230.0,C ,4.0
2023-12-08,Bandung,30.4,21.0,24.9,12.3,82.0,2.0,0.0,260.0,C ,6.4
2023-12-09,Bandung,28.0,22.4,24.0,0.3,84.0,2.0,0.0,100.0,C ,2.3
2023-12-10,Bandung,29.8,21.2,24.0,2.0,82.0,4.0,0.0,260.0,C ,1.8
2023-12-11,Bandung,32.0,20.6,25.4,4.0,78.0,4.0,1.0,231.0,C ,3.1
2023-12-12,Bandung,31.4,20.2,25.5,8.8,71.0,3.0,0.0,240.0,C ,6.6
2023-12-13,Bandung,32.4,20.9,26.3,0.0,69.0,4.0,1.0,230.0,C ,5.0
2023-12-14,Bandung,32.8,20.8,26.1,0.3,70.0,4.0,1.0,250.0,C ,9.0
2023-12-15,Bandung,32.6,20.8,26.612499999999997,5.7,65.0,5.0,1.0,270.0,C ,8.7
2023-12-16,Bandung,31.6,22.2,26.612499999999997,2.0,69.0,5.0,1.0,230.0,C ,8.7
2023-12-17,Bandung,32.2,21.8,26.6,27.999999999999996,71.0,3.0,1.0,250.0,C ,9.0
2023-12-18,Bandung,31.8,23.099999999999998,25.8,2.2,74.0,5.0,1.0,260.0,C ,7.3
2023-12-19,Bandung,31.8,21.6,26.0,9.9,62.0,3.0,0.0,250.0,C ,5.6
2023-12-20,Bandung,32.6,20.0,25.6,2.0,58.0,4.0,1.0,230.0,C ,9.0
2023-12-21,Bandung,31.8,19.0,26.1,0.0,60.0,4.0,1.0,190.0,C ,9.1
2023-12-22,Bandung,31.0,18.8,26.0,2.0,67.0,2.0,0.0,250.0,C ,9.0
2023-12-23,Bandung,30.6,21.0,25.6,0.0,76.0,2.0,0.0,289.0,C ,6.3
2023-12-24,Bandung,30.6,21.2,25.2,2.0,77.0,4.0,1.0,240.0,C ,4.5
2023-12-25,Bandung,28.8,21.4,23.0,27.999999999999996,88.0,2.0,0.0,260.0,C ,4.8
2023-12-26,Bandung,28.6,20.2,24.3,27.999999999999996,82.0,4.0,1.0,280.0,C ,3.0
2023-12-27,Bandung,29.8,20.6,24.3,27.999999999999996,82.0,2.0,0.0,237.0,C ,3.3
2023-12-28,Bandung,29.6,20.8,24.9,1.7,79.0,2.0,0.0,20.0,C ,3.5
2023-12-29,Bandung,30.4,21.8,24.9,0.7,83.0,8.0,1.0,240.0,C ,4.4
2023-12-30,Bandung,29.2,22.0,24.0,27.999999999999996,88.0,2.0,0.0,100.0,C ,5.9
2023-12-31,Bandung,30.8,21.2,23.8,3.0,86.0,0.0,0.0,286.0,C ,2.0
2024-01-01,Bandung,30.0,20.8,25.3,27.999999999999996,81.0,3.0,0.0,24.0,C ,4.1
2024-01-02,Bandung,30.4,22.4,25.6,3.8,82.0,1.0,0.0,90.0,C ,2.7
2024-01-03,Bandung,28.8,22.4,24.9,6.4,83.0,3.0,1.0,280.0,C ,1.1
2024-01-04,Bandung,26.8,22.0,22.5,1.6,91.0,2.0,0.0,120.0,C ,1.4
2024-01-05,Bandung,29.6,20.2,23.9,27.999999999999996,82.0,5.0,0.0,210.0,C ,0.0
2024-01-06,Bandung,28.2,20.2,23.4,22.5,87.0,1.0,0.0,70.0,C ,3.6
2024-01-07,Bandung,28.4,20.6,22.8,9.3,90.0,1.0,0.0,110.0,C ,0.3
2024-01-08,Bandung,28.4,20.0,23.8,27.999999999999996,85.0,2.0,0.0,290.0,C ,2.8
2024-01-09,Bandung,30.7,21.7,23.5,2.8,86.0,4.0,0.0,260.0,C ,3.3
2024-01-10,Bandung,29.2,20.6,23.6,14.3,88.0,3.0,0.0,250.0,C ,3.0
2024-01-11,Bandung,29.4,20.6,22.9,27.999999999999996,91.0,3.0,0.0,200.0,C ,3.6
2024-01-12,Bandung,29.4,20.6,24.5,27.999999999999996,76.0,3.0,0.0,170.0,C ,1.0
2024-01-13,Bandung,30.6,20.4,24.7,2.0,76.0,2.0,0.0,260.0,C ,3.2
2024-01-14,Bandung,30.8,19.9,25.6,0.0,74.0,4.0,1.0,230.0,C ,3.5
2024-01-15,Bandung,31.4,22.2,25.4,0.0,75.0,3.0,0.0,210.0,C ,6.6
2024-01-16,Bandung,31.0,21.5,25.9,27.999999999999996,70.0,4.0,1.0,230.0,C ,4.9
2024-01-17,Bandung,29.6,17.9,24.9,2.0,76.0,5.0,2.0,240.0,C ,5.9
2024-01-18,Bandung,31.4,22.4,24.0,1.9,79.0,4.0,1.0,240.0,W ,0.5
2024-01-19,Bandung,27.2,21.1,22.7,15.0,82.0,3.0,1.0,210.0,C ,0.0
2024-01-20,Bandung,29.8,21.0,24.5,5.3,71.0,3.0,1.0,250.0,C ,1.2
2024-01-21,Bandung,29.8,21.4,24.7,0.3,75.0,5.0,1.0,260.0,W ,4.0
2024-01-22,Bandung,29.4,22.0,24.4,11.6,75.0,4.0,2.0,290.0,SW,4.8
2024-01-23,Bandung,28.6,21.2,24.5,2.5,77.0,3.0,0.0,250.0,C ,2.2
2024-01-24,Bandung,28.4,21.8,24.2,5.1,77.0,4.0,1.0,260.0,C ,1.5
2024-01-25,Bandung,32.0,20.4,26.0,4.5,70.0,5.0,1.0,230.0,C ,4.5
2024-01-26,Bandung,31.8,21.6,25.4,0.3,74.0,5.0,1.0,240.0,C ,7.6
2024-01-27,Bandung,30.2,21.4,25.3,0.6,75.0,5.0,1.0,250.0,C ,6.6
2024-01-28,Bandung,29.2,21.4,25.4,2.0,74.0,5.0,2.0,270.0,C ,7.3
2024-01-29,Bandung,28.2,22.6,24.7,0.0,78.0,5.0,1.0,230.0,C ,7.1
2024-01-30,Bandung,29.4,21.2,24.8,0.3,80.0,6.0,2.0,210.0,C ,3.4
2024-01-31,Bandung,30.0,22.0,23.5,2.6,85.0,3.0,1.0,230.0,C ,6.4
2024-02-01,Bandung,30.0,19.9,24.2,10.8,81.0,3.0,1.0,300.0,C ,4.5
2024-02-02,Bandung,30.6,21.2,24.7,5.6,80.0,3.0,1.0,270.0,C ,5.0
2024-02-03,Bandung,31.0,20.6,24.0,17.4,80.0,6.0,1.0,210.0,C ,4.4
2024-02-04,Bandung,29.2,20.4,24.4,0.0,76.0,5.0,1.0,260.0,C ,4.6
2024-02-05,Bandung,31.2,20.8,24.4,0.2,79.0,5.0,1.0,280.0,C ,4.8
2024-02-06,Bandung,28.4,20.8,23.5,3.6,78.0,5.0,1.0,210.0,C ,5.4
2024-02-07,Bandung,29.2,20.8,23.6,0.8,78.0,3.0,1.0,300.0,C ,2.8
2024-02-08,Bandung,31.4,21.0,25.7,0.5,72.0,5.0,1.0,230.0,C ,2.8
2024-02-09,Bandung,31.6,20.8,25.9,0.0,74.0,2.0,0.0,270.0,C ,8.2
2024-02-10,Bandung,30.2,20.7,24.3,27.999999999999996,82.0,5.0,1.0,260.0,C ,8.2
2024-02-11,Bandung,30.4,21.0,24.7,9.0,79.0,5.0,1.0,190.0,C ,4.0
2024-02-12,Bandung,30.2,20.8,25.5,1.2,74.0,4.0,1.0,260.0,C ,6.4
2024-02-13,Bandung,30.6,20.6,25.5,27.999999999999996,74.0,4.0,1.0,200.0,C ,8.6
2024-02-14,Bandung,28.8,22.0,24.5,0.0,83.0,3.0,0.0,290.0,C ,7.4
2024-02-15,Bandung,29.4,21.8,23.6,2.8,86.0,4.0,0.0,170.0,C ,1.3
